method,seed,iteration,episodes,wall_clock_s,exploitability
RMPG,0,625000,625000,182.78324241703376,1.5451064568518915
RMPG,0,630000,630000,184.26923437509686,1.1452227100871093
RMPG,0,635000,635000,185.78973587509245,1.983578087912905
RMPG,0,640000,640000,187.29309558402747,1.1883674772169246
RMPG,0,645000,645000,188.7907297500642,1.0362335797593278
RMPG,0,650000,650000,190.2815694999881,0.8593085189377037
RMPG,0,655000,655000,191.7732086670585,0.9158135453113486
RMPG,0,660000,660000,193.28027808398474,0.8956590355561056
RMPG,0,665000,665000,194.758585167001,1.0746835197338356
RMPG,0,670000,670000,196.26222212507855,1.1774858768279919
RMPG,0,675000,675000,197.7760198750766,0.8619609906477144
RMPG,0,680000,680000,199.2923544170335,1.155907225578909
RMPG,0,685000,685000,200.77870629203971,1.0782716229821152
RMPG,0,690000,690000,202.28687275003176,0.9230225146248254
RMPG,0,695000,695000,203.80607537506148,0.7919889817834438
RMPG,0,700000,700000,205.47551391704474,0.8869519873237206
RMPG,0,705000,705000,206.9960756250657,0.8827491251715431
RMPG,0,710000,710000,208.4883673749864,1.0443659622795174
RMPG,0,715000,715000,210.0221472090343,1.1822601220097315
RMPG,0,720000,720000,211.53727008402348,1.0086591476234474
RMPG,0,725000,725000,213.05724950006697,1.1992321677810445
RMPG,0,730000,730000,214.54197812499478,1.0411224708096483
RMPG,0,735000,735000,216.01403520908207,1.356627781524169
RMPG,0,740000,740000,217.52265337505378,0.9856037669893134
RMPG,0,745000,745000,219.00997104204725,1.0264346939598195
RMPG,0,750000,750000,220.4929700420471,1.1051715658416696
RMPG,0,755000,755000,221.968507417012,1.0382366804851766
RMPG,0,760000,760000,223.48958633409347,1.1110262253449235
RMPG,0,765000,765000,225.01006204204168,1.1774612664117845
RMPG,0,770000,770000,226.5336618750589,1.0824235478210427
RMPG,0,775000,775000,228.0700708340155,1.3528430881169
RMPG,0,780000,780000,229.62717379198875,1.2444001115258276
RMPG,0,785000,785000,231.27862433402333,1.4389381782746469
RMPG,0,790000,790000,232.74699416698422,1.4373673291263596
RMPG,0,795000,795000,234.17878870898858,1.5684553944315862
RMPG,0,800000,800000,235.59574912500102,1.7237235572757175
RMPG,0,805000,805000,237.02442604198586,2.0077025218879343
RMPG,0,810000,810000,238.49394408403896,2.2334934346170594
RMPG,0,815000,815000,239.98802879208233,2.0284651762291213
RMPG,0,820000,820000,241.5299222919857,1.9075584299689285
RMPG,0,825000,825000,243.0802584590856,1.9273581127054715
RMPG,0,830000,830000,244.66093312506564,1.5535182259126925
RMPG,0,835000,835000,246.2157711670734,1.3964325319980007
RMPG,0,840000,840000,247.77403254201636,1.4106965550399315
RMPG,0,845000,845000,249.32306433399208,1.3882580807873004
RMPG,0,850000,850000,250.89846583409235,1.5968038878966622
RMPG,0,855000,855000,252.4530659590382,1.7664865122580697
RMPG,0,860000,860000,254.00777729204856,1.6169050618638576
RMPG,0,865000,865000,255.55534583400004,1.4593220476679039
RMPG,0,870000,870000,257.23323241702747,1.8924389639430186
RMPG,0,875000,875000,258.7822559589986,1.7760229318854202
RMPG,0,880000,880000,260.3375255840365,1.6900216320063897
RMPG,0,885000,885000,261.9011986249825,1.6215928492503022
RMPG,0,890000,890000,263.4738139170222,1.4739828917105477
RMPG,0,895000,895000,265.04226629203185,1.04540329295557
RMPG,0,900000,900000,266.5680797090754,1.1146546192703615
RMPG,0,905000,905000,268.07189183402807,1.1087259776498288
RMPG,0,910000,910000,269.5700906669954,1.2430226007141405
RMPG,0,915000,915000,271.09421400004067,1.3625395110390315
RMPG,0,920000,920000,272.5853069170844,1.5735805016086188
RMPG,0,925000,925000,274.07586554205045,1.491774051561284
RMPG,0,930000,930000,275.52786866703536,1.532367835467011
RMPG,0,935000,935000,276.9708204170456,1.6920042137837437
RMPG,0,940000,940000,278.4192362090107,1.6890137302372992
RMPG,0,945000,945000,280.0241555420216,1.5372579429567876
RMPG,0,950000,950000,281.58113675005734,1.6866419002765243
RMPG,0,955000,955000,283.0490060420707,1.4841696670472313
RMPG,0,960000,960000,284.531785500003,1.6485892319352475
RMPG,0,965000,965000,285.9969105840428,1.644067761916515
RMPG,0,970000,970000,287.42292516701855,1.6402534677815601
RMPG,0,975000,975000,288.86139708408155,1.6384823674041904
RMPG,0,980000,980000,290.26643741701264,1.5607143777169357
RMPG,0,985000,985000,291.67543283407576,1.6825972270360499
RMPG,0,990000,990000,293.0736072920263,1.547445063683222
RMPG,0,995000,995000,294.4720520420233,1.4314420230270044
RMPG,0,1000000,1000000,295.9336500840727,1.4561832156313943
