bluff_J,value_K,aggression,fold_facing_bet,fold_K,exploitability,entropy,seed
0.23373006166558552,0.48704659244799975,0.15863261189239133,0.5492791648744524,0.36742419666952075,0.9418718561253944,0.001,0
0.17764395388005177,0.43315673283926825,0.29111120478302493,0.5176974585792923,0.20638420829804785,1.3381081824421028,0.001,1
0.026546189029900986,0.5345406927712028,0.20968525072310534,0.538410427045635,0.23316749969233472,0.940401824713028,0.005,0
0.2618498590787205,0.8245536494284733,0.22766451488823405,0.5936353136813313,0.3137128418821828,1.1570098489996572,0.005,1
0.08628609822334374,0.33386011793558457,0.2879795204958069,0.46627383925269367,0.19762795114898798,1.0206960466949488,0.05,0
0.003353565114219604,8.142651248154079e-21,0.18547022139890088,0.3536396412475749,0.29526110881413803,1.247723093753832,0.05,1
0.08557861478506815,0.07113469084016485,0.16953294483705394,0.4478772539583387,0.401672788524376,1.349261502225449,0.2,0
0.18550988398967608,0.3471524594537701,0.36915704278694633,0.5083067911721686,0.3005396216818262,2.435912431523383,0.2,1
